Draw_Date,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-03-04,5331,6153,8644,1375,2934,4138,4620,4644,5239,5265,6084,9081,9949,1343,1513,3415,5026,5855,6181,6249,7680,8098,8413
2023-03-05,0779,7080,1094,2297,3364,4047,4087,4505,4524,4696,5232,6229,9078,0271,0618,0725,1122,1474,3697,3824,5377,7637,9897
2023-03-07,6452,3958,3169,1128,1208,1341,1490,2423,3897,5562,6111,8016,9416,0553,0813,1886,3441,4904,5754,6271,7889,8093,8224
2023-03-08,4174,3153,0421,0164,1872,2129,2473,2750,3708,4418,5303,7758,8541,0223,1068,3811,5726,6078,6957,7162,7298,9365,9941
2023-03-11,7817,3475,2987,0635,1126,1383,1760,2419,3572,4153,5031,5526,6872,0509,1611,1798,1813,3104,3119,3833,7126,7140,7945
2023-03-12,7745,7694,0109,0387,1046,3531,4024,6124,6420,6609,7259,8838,9796,0850,1540,2320,2549,4542,5123,5344,5796,6729,6742
2023-03-15,4966,1801,0379,0027,0714,1436,1679,1908,4462,5129,7093,9237,9923,0190,0810,3986,4142,5230,6616,7006,8925,9250,9756
2023-03-18,5432,4259,2770,1581,1603,2293,2315,2899,4223,6314,6686,8250,8721,0729,1035,2055,5971,6054,6494,8434,8508,8596,8642
2023-03-19,4391,0383,4961,0245,0457,3232,3602,4552,5026,8214,8561,9185,9353,0845,1717,2574,3254,3588,5118,5876,6878,9029,9753
2023-03-22,3584,0980,6938,2926,3741,4106,4536,5960,6449,6563,7539,8000,8440,3894,4956,5453,6095,7299,7742,7932,9182,9327,9994
2023-03-25,2213,2878,4609,0892,1833,3180,3297,3424,3852,5217,5676,7542,9283,0085,0546,1215,1595,2447,3314,6976,7740,8516,9030
2023-03-26,0196,8927,2092,2364,5471,5877,6185,6277,6497,6588,9121,9522,9541,0310,0877,1370,2182,4846,5857,8528,9319,9599,9707
2023-03-29,7365,0346,5335,0219,0964,1100,1450,2278,2464,4300,9276,9446,9640,0487,1092,4048,5375,5849,6255,6459,7689,9031,9981
2023-04-01,7288,0800,6205,0752,1212,1577,1952,2122,2400,4088,5506,7092,9517,0062,1446,2697,3067,3520,5829,7283,9146,9288,9390
2023-04-02,2902,6844,9169,0962,1451,4892,5332,5505,6808,6914,8568,9204,9688,0562,1273,1344,1873,1991,3129,7492,8140,8326,9622
2023-04-05,9600,5726,9896,0456,1262,1463,3803,5117,6927,7067,7293,8906,9849,0046,0272,1371,2741,2887,3073,5115,6004,7881,9038
2023-04-08,2092,1804,5199,0803,0905,1599,2412,3501,5042,5106,5856,6992,8051,0706,1173,1395,3097,4094,4956,5638,6934,7398,7910
2023-04-09,1535,6963,9606,0624,2008,4932,5228,5485,5568,5911,5931,6397,9951,0084,1796,2500,2820,3927,4449,4449,5965,7895,8355
2023-04-12,5890,3675,6401,0027,0095,2824,4878,5179,5850,6765,7250,8414,9271,1150,1641,2589,4286,4807,8122,8388,8671,9506,9850
2023-04-15,0973,8610,2256,0699,1134,2093,2795,4618,5487,5548,7362,8469,8715,2663,5715,6400,6442,6771,7065,8350,8634,9702,9939
2023-04-16,2944,8127,4305,2441,2484,3411,4628,5121,6059,6115,6625,7630,9543,0788,1138,1717,2380,3022,6223,6866,7120,7523,7813
2023-04-19,7362,4369,1602,0514,0758,1165,2739,3064,3950,4452,4865,6039,9600,0028,1557,2360,3793,4069,6397,6399,6614,7033,8976
2023-04-22,1899,1611,9486,0472,0563,0934,1916,2371,3968,4395,6109,6990,8118,0806,2159,2868,3857,4772,5045,5501,6670,8220,9045
2023-04-23,4787,6304,6513,1720,2652,2709,3370,3443,4234,4954,5842,8473,8817,0256,0359,0420,1459,1574,2365,3748,3852,4000,6203
2023-04-26,1972,0443,9189,0637,1473,4950,6582,6748,6750,7848,7953,8592,9804,1027,1457,1593,2343,2887,4462,5122,6370,7111,8340
2023-04-29,2415,3285,2998,0655,1823,2126,2341,2529,2826,6450,6452,9176,9839,0042,0651,1080,3350,3380,3386,3511,5136,5499,8991
2023-04-30,0915,3258,1265,0921,1174,1494,2143,2875,5027,5244,7291,8322,9930,1518,1894,1978,3226,5870,5968,6156,7062,7423,9136
2023-05-03,2812,0556,0348,1557,2110,3010,3479,5724,7261,7628,8702,9300,9541,2057,2524,3210,3693,3820,4235,5126,5392,6292,8912
2023-05-06,6318,2663,7669,0075,0774,0788,1014,2798,3361,5443,6009,7413,8166,0043,0971,1462,4514,4902,6506,6528,7250,8670,9597
2023-05-07,8830,9021,5952,0311,3268,3678,4474,4678,4945,5479,6004,6473,8162,1489,3622,3831,4072,4141,4974,5319,6318,6386,7625
2023-05-10,1596,6818,9774,0799,1821,3464,4077,4081,5585,6092,6268,7047,9894,0171,0335,0903,1956,3821,5280,5941,7958,8551,8946
2023-05-13,1370,4894,5404,0928,1112,1180,3518,4056,6836,6949,7234,8381,9413,2827,2904,4684,4912,4921,5027,6883,7333,7457,7607
2023-05-14,7449,9260,3247,0161,0176,0569,3785,5193,6136,7117,7943,8155,8890,0370,0458,0979,1467,2873,4140,5364,5609,5936,7341
2023-05-17,2773,3633,5792,0504,0596,1166,4565,6376,6564,6960,7142,8483,8752,1296,1770,2820,3501,4592,4990,5956,8270,8456,8992
2023-05-20,0654,2685,9250,0104,3432,3866,4326,4378,5398,5591,7482,7937,9941,0794,1652,2165,3041,4083,6572,6657,6943,7475,9488
2023-05-21,3195,8696,7141,0066,0935,2196,2425,2971,3237,3834,4882,7089,7567,0570,1572,2903,2960,3121,3157,3878,4918,4918,9211
2023-05-24,0335,4673,3192,0699,1076,1079,1907,4662,5674,5716,5873,6600,8118,1031,1173,3210,4069,4449,4489,5941,6135,7007,7623
2023-05-27,8969,6786,1324,0482,2540,2807,3616,5002,5898,7245,8012,9324,9935,0616,0756,0819,1261,1485,4301,5440,7331,7786,9744
2023-05-28,0658,5323,7917,0221,0586,1982,2858,3201,3691,3956,5830,7670,8261,0322,0474,1815,3053,3250,5039,5595,7092,7672,8948
2023-05-30,0911,4811,5827,2011,2063,2384,3762,5193,6208,6757,7379,8507,8754,0168,1835,3950,4082,5138,5597,6554,8500,8607,9480
2023-05-31,7204,0994,0552,1083,2473,3229,5909,5918,6320,7936,8513,8874,9989,0228,0473,1629,5701,6242,7154,8776,9687,9855,9897
2023-06-03,9363,4011,5980,0368,1164,1810,5107,5582,6501,8588,9087,9237,9614,0137,4479,5220,5833,6664,6814,7532,8819,9256,9799
2023-06-04,1748,9234,8559,0179,1630,2413,4157,5557,5634,7459,7881,8054,8282,3350,3768,3833,4911,5819,7637,7693,8061,9009,9318
2023-06-07,6859,8909,0480,1573,3105,3329,5130,5989,6325,7357,7632,8501,8558,0016,2442,2453,3333,4253,5015,5158,5179,7867,7988
2023-06-10,2745,7473,8165,0502,1245,1779,2090,2578,4020,4902,7258,7478,9033,2663,3356,3733,4714,7370,7820,7944,8303,9019,9396
2023-06-11,2672,7381,0278,1190,1528,2377,2433,3698,3721,4438,5106,8022,8619,0647,1430,1648,1999,3085,6153,6338,6697,7223,8351
2023-06-14,7822,8042,3464,0023,1344,2418,3061,3562,3763,7660,8496,8623,8757,1800,1914,2430,3160,5521,5746,5843,7029,9317,9663
2023-06-17,4297,0866,5756,0829,0865,2244,3738,4860,5067,7458,8368,8589,9861,0552,1583,1889,2773,3976,4674,6023,8672,8812,9811
2023-06-18,3538,9274,3796,0734,1578,1882,2151,4217,4257,6691,8563,8892,9062,0710,1329,2550,2703,4722,4971,5457,5713,7514,9447
2023-06-21,6873,9692,7453,0674,0695,0696,2256,3366,4326,4689,5008,5871,9273,0778,1293,1607,2133,2428,2883,3349,3424,6637,9258
2023-06-24,2826,0625,3453,0167,2043,2078,5002,5276,6233,6271,7617,8729,8933,2300,2653,3373,4754,5312,6052,7900,8184,9172,9887
2023-06-25,5478,5833,5032,0467,1961,2172,3940,5099,6232,8271,8291,8351,9308,1781,2521,4452,4586,4954,5445,7131,7347,9465,9660
2023-06-28,4220,8200,8785,1959,2090,3358,3982,4193,4198,6037,8131,8217,8756,0817,1423,3258,4109,4647,4890,5595,6180,6721,9128
2023-07-01,3227,4658,2952,0852,2530,3120,3623,4570,4779,5906,6374,6489,8826,1710,3276,3734,3859,6259,7244,8358,8930,9101,9481
2023-07-02,9431,7551,9253,1555,1672,1838,2495,2993,4531,4988,6653,7128,9550,1144,1573,1804,2334,3599,3628,6088,6903,8584,9440
2023-07-04,5500,1155,5992,0981,1096,2553,3515,3985,4213,6265,8420,8642,9225,0164,1859,1972,3850,5354,8884,9201,9393,9415,9772
2023-07-05,4295,9707,8075,1692,2555,4448,5461,6133,6690,6847,7296,7437,8461,1274,2406,2441,3939,4275,4653,4939,6889,9185,9334
2023-07-08,1877,4213,7261,2896,3226,3706,4945,5173,6102,6436,7671,7834,8358,0753,2089,2438,3386,4583,6017,7566,7686,9878,9948
2023-07-09,6452,6315,2656,0581,0809,1322,1415,5352,5451,6537,7800,8906,9962,0190,1781,2413,2493,3963,4064,5360,6767,8405,9880
2023-07-12,2317,8093,4765,1924,2350,5915,5956,6540,7860,8413,9065,9167,9843,1293,1667,2023,3194,4475,6140,7147,7516,8591,9437
2023-07-15,1046,4030,0884,0043,1207,2104,2195,5236,5773,5808,6084,8775,9220,1122,1294,2721,4341,4368,4817,7378,7538,8284,8365
2023-07-16,4499,2482,3520,0473,0746,1627,1786,2229,3432,5356,5397,8292,9776,2610,3281,3553,3995,4629,7213,7813,8106,9554,9895
2023-07-19,9362,3570,5192,1391,2148,4875,5162,5382,7690,8012,8213,8406,9306,0419,1160,2590,4512,4951,5066,6305,7155,7265,9128
2023-07-22,8985,7584,2890,1048,1932,4097,4922,5245,5257,6983,7492,8842,9550,2632,4264,4772,6519,7393,8587,8599,8816,9983,9991
2023-07-23,5584,8324,1104,0547,0892,1332,1451,2133,3517,3613,5079,7536,7640,1200,1840,1906,3401,3511,6986,7456,8688,9385,9615
2023-07-26,6085,4400,9797,0009,0801,2570,3079,3715,3867,6076,6130,7390,7641,0648,1037,2415,2477,4661,6291,6684,6745,6758,7537
2023-07-29,0825,4400,9294,1857,1929,2014,4122,4675,5901,7064,8205,8345,9343,0446,0672,1579,2148,5117,6157,6251,6306,8943,9486
2023-07-30,4840,6796,3397,0516,0671,1987,3357,3483,5264,5883,6564,7993,9142,4833,5098,5255,5439,5607,6053,6155,6861,7286,8481
2023-08-02,9278,8303,7059,0188,0664,0909,1065,1071,1210,3512,4967,6892,8157,0617,0855,1207,2188,2369,3249,3898,4377,9371,9805
2023-08-05,8800,8890,1297,1048,1451,2629,4511,4801,5455,7787,8039,8568,9138,0737,1730,1819,3645,3695,5127,6544,6770,7855,9409
2023-08-06,8060,6985,1783,0182,2746,4673,5166,5383,5657,6451,7584,8941,9677,0465,2480,3044,3578,4208,5066,7301,7469,7923,8102
2023-08-09,4001,7201,3611,0061,0582,3221,3248,3549,3573,4028,6105,7926,9446,0278,0859,1480,5831,6549,6877,8811,9047,9855,9857
2023-08-12,8717,1148,3612,1062,1105,1698,1816,4110,4576,5560,6781,7350,8531,0151,0365,1687,2131,2398,5230,6207,6545,7023,9757
2023-08-13,4259,3201,9532,2545,2586,3820,5397,5930,6069,7253,7620,8490,9561,0837,2671,3472,3731,4173,4199,5714,7701,7853,7872
2023-08-16,4426,4095,5666,1296,2103,3732,4869,5375,5754,6528,7034,7805,8921,1171,1493,1821,3672,6319,6513,6945,8053,9079,9187
2023-08-19,3525,2103,5433,1052,1627,2142,2413,2606,2679,6040,6242,9034,9059,0245,0422,1975,2109,2482,4796,5743,8170,8223,9237
2023-08-20,7590,6160,6344,0462,2137,3454,5061,5797,6658,6792,7124,8178,9531,1994,2938,4203,4229,4256,4552,4589,7104,8639,9494
2023-08-23,4467,8048,9225,2355,2376,3970,4810,5672,6536,6600,7049,8519,9246,0938,1123,1998,2761,4547,5964,7857,8125,8137,8368
2023-08-26,3132,5326,9831,1961,2208,2517,2736,2978,5483,6837,7651,7702,7765,0088,0308,4006,4825,5887,6569,8774,9068,9817,9919
2023-08-27,5886,6831,4362,0560,1016,1815,3057,3599,4311,4585,8321,9173,9713,0598,1014,1070,1347,1758,2158,4226,7489,7527,9044
2023-08-29,1502,8896,6381,1421,2507,2799,3411,5918,6971,7026,7967,8203,9874,0652,1682,1905,4043,5697,7794,8010,8335,8973,9999
2023-08-30,7537,3935,4660,0658,1469,3145,4631,6028,6200,7000,7246,7619,8391,1537,2010,2353,3063,4881,5075,7949,8276,9134,9689
2023-09-02,7166,3914,1980,0935,2638,2865,3249,4115,4717,5180,7700,8706,9323,1109,2602,4386,4575,4696,5275,7076,7696,9289,9851
2023-09-03,1329,2768,1363,1130,2031,2370,3508,4086,5445,5659,7640,8158,8491,0642,0917,1655,2243,3940,4602,5826,6069,6959,7068
2023-09-06,2802,4724,0427,0207,0587,0721,1046,1569,3216,7086,7803,8157,9177,0832,1484,3353,5663,5891,6279,6305,6815,6972,8176
2023-09-09,8681,8747,6854,1056,2305,2422,4291,4655,4838,4997,5438,5498,5923,1793,2862,3490,4227,4484,5184,7616,8899,9255,9703
2023-09-10,5670,7471,5614,0388,0704,1096,6628,6717,6960,7565,8023,8649,8757,2463,2915,5133,6224,7293,7514,7568,8021,8288,9969
2023-09-13,3548,6628,8805,0013,0630,0950,3619,4058,5280,6402,7818,8932,9706,0580,0582,1637,3748,3843,4370,4902,6696,8590,9676
2023-09-16,0587,3758,9830,0030,0179,0949,1699,3637,5704,8912,9124,9190,9517,1798,2066,4304,4847,5832,5991,6882,7465,8854,8862
2023-09-17,7876,7947,3779,2198,2267,3872,3900,4065,5004,7178,8182,8693,9230,1046,2040,2335,4557,4638,4668,5933,6020,8708,9708
2023-09-20,6586,5790,3483,1062,1397,1901,2499,2631,4485,4665,5090,5802,8239,0102,0893,1377,1409,1892,3287,5326,5385,6577,9132
2023-09-23,6194,4376,2897,2971,3008,3140,5770,6047,6619,7718,8997,9513,9720,1428,2615,2945,3246,8017,8695,8759,9259,9463,9579
2023-09-24,7834,1216,4005,1977,2183,2869,2948,3274,6166,6924,8962,9376,9881,0068,3060,3573,5037,5716,6931,7635,8475,8702,9285
2023-09-27,2934,8487,6338,0241,0804,1988,2212,3665,5469,5834,6199,6770,7765,0075,1336,4873,5411,5739,6974,7531,9200,9370,9869
2023-09-30,4411,5210,9939,0146,0767,1331,3803,4611,5106,6763,7133,8494,9989,0134,1270,2161,2462,2661,3203,5011,6143,7126,8578
2023-10-01,0267,4051,8417,1181,2048,2795,3221,3640,4175,5205,7155,8888,8923,0352,0587,0785,2694,3026,3642,3709,4797,7314,8158
2023-10-04,7597,3074,0279,0186,1525,1836,2365,4237,5056,7283,7976,8530,9412,2707,3211,3883,3968,4454,4693,6649,7380,8398,8801
2023-10-07,6286,8990,1594,0005,0242,1729,1816,2791,2943,3037,6167,7322,9291,0210,1048,1743,1872,2729,4614,5269,6883,8121,8601
2023-10-08,7982,4252,8264,1010,1374,3017,4214,4622,4641,5526,6322,8882,9410,0430,2287,2385,2820,3947,5485,6892,6976,8034,9275
2023-10-11,5388,7076,7880,2452,4182,5949,6003,6991,7318,7624,7720,9343,9713,1844,3630,4201,5106,7300,7943,8610,9429,9682,9820
2023-10-14,0656,6867,6222,0024,2178,4533,4672,5081,5987,6070,6285,7829,9420,0349,0931,1800,3638,3721,4463,4974,5968,7908,9860
2023-10-15,9695,4077,6910,0522,2360,2464,2672,3424,3643,4756,4882,6626,9077,0353,0895,1890,1895,3055,5756,7619,8434,9234,9901
2023-10-18,0118,9372,4864,2010,2241,2603,2620,3181,3280,3446,3506,3948,8186,0475,2607,2697,3449,3856,5069,5966,6150,8352,8771
2023-10-21,6558,6682,1555,0149,1202,2136,2668,2975,3114,4759,6305,6550,9884,0430,1232,4042,5261,5321,6623,6903,8025,9829,9911
2023-10-22,9755,6107,7109,0207,2052,4298,4762,5129,8739,9166,9187,9460,9608,0204,1306,2362,2551,3344,5937,6074,7715,8400,8557
2023-10-25,0956,9701,1757,1907,1988,3407,4232,5356,5468,6182,6354,6383,7933,0082,0889,3436,4032,6624,7577,7823,7901,8866,9902
2023-10-28,0668,1279,7616,0237,1176,1443,2957,3003,3196,3326,3374,7087,7627,0153,0747,1193,2012,2721,5504,7073,7512,7650,8452
2023-10-29,6099,9856,8322,0373,1082,1431,1484,3130,4193,4719,4999,7564,9604,2196,3725,3947,5138,6006,6661,8154,8324,8407,9773
2023-10-31,9941,4435,0592,0156,0449,1652,3162,4623,6706,7422,7453,9171,9559,0757,1355,3079,3131,4715,6107,6430,6875,7630,9935
2023-11-01,0738,3640,4978,0162,0790,2837,3459,4234,5013,6457,7440,7962,8034,0765,4377,4892,5333,5602,6153,6387,6915,8205,9615
2023-11-04,6419,5455,4384,0064,0248,0561,1304,1773,3942,4935,5489,6651,8797,0305,1168,2564,3438,5251,5810,7341,8208,8214,8375
2023-11-05,9794,6098,4860,1070,1182,1738,1982,5303,6192,6688,7184,7508,9383,0963,2874,3781,3813,6017,6786,7005,8163,8990,9166
2023-11-08,1717,9627,4087,0197,0400,0655,1086,4061,7069,8071,8273,9631,9959,2367,2409,2738,3507,4973,5505,5621,5701,7701,7971
2023-11-11,6011,4608,3824,1133,2161,4040,4534,5211,5890,6985,8165,8330,8332,0293,0358,1642,3760,4435,5239,6462,8500,9588,9958
2023-11-12,1976,0346,1056,1377,2173,3069,3110,4482,5317,6701,7618,8883,9644,1145,1827,2115,4038,5830,6794,7114,7995,9250,9660
2023-11-15,3144,6126,2264,0347,0671,2191,4681,5414,5442,5794,6157,7398,8894,0488,1008,1059,1247,2257,5510,7484,8195,9006,9274
2023-11-18,6488,8912,5557,0543,1035,1654,1995,3271,3387,4024,8856,8976,9659,0189,1197,1356,6051,6681,6792,7402,7608,8846,9172
2023-11-19,5608,0203,4541,0299,0623,2623,3284,3349,4081,5012,5478,7050,9640,1538,2104,2614,2693,3778,4112,5316,6086,7596,7606
2023-11-22,2922,5626,5881,2871,3257,3910,4333,4634,6016,6244,6246,7579,9494,1134,2290,4577,4956,5101,5130,5967,6107,6284,6823
2023-11-25,5705,9883,3855,1321,1773,2045,2482,5134,6107,7573,7613,8683,8841,0285,2352,2653,4172,5389,6213,7084,7136,7470,8083
2023-11-26,8148,5033,1977,0048,0676,1900,2178,3409,4935,5848,7001,9014,9780,0413,1234,1910,2550,3908,4639,5126,5221,5904,5973
2023-11-29,1170,1564,1216,1026,1751,3362,3766,3919,4556,5943,8851,8915,9284,1256,1271,3390,4045,4437,6012,7226,7915,9294,9932
2023-12-02,6157,0837,4772,0095,1453,2272,3712,4907,5665,8581,9030,9338,9499,0264,0662,0718,4805,5810,5879,7886,8832,9339,9342
2023-12-03,6746,0258,8131,1429,1831,2292,4666,5106,6585,6835,7492,8410,9844,0514,1222,2805,2867,3739,4136,4941,5700,6767,9184
2023-12-06,6517,5381,9473,0925,2086,2566,4326,6066,7354,9166,9277,9466,9931,0011,0759,1988,4425,4443,5777,6236,8015,9016,9447
2023-12-09,0071,2172,5300,0052,2840,3905,3996,4306,5496,6114,8687,9413,9558,1971,2780,3265,5316,5964,6821,8071,8505,9464,9702
2023-12-10,5881,8989,2644,0240,3433,3436,4582,5105,6552,6910,7509,8660,9127,0773,0930,1114,1830,3132,5430,6586,6703,6861,8431
2023-12-13,4737,3520,8971,0621,0785,1207,2116,2761,5091,5899,6675,7047,7689,0618,0739,1770,2913,3829,4348,5096,5474,6662,8119
2023-12-16,3616,7646,3197,0883,2815,3142,6172,6232,6342,6575,7063,7334,9334,1799,3211,4010,4823,4842,5550,6015,6390,7186,7394
2023-12-17,7541,5514,5934,0003,0537,3358,4550,6382,6671,6746,7923,8463,9348,0444,0854,1648,3723,4523,6410,6801,7315,7986,8423
2023-12-20,1682,5983,4919,0737,1295,1688,3032,3916,5132,5442,6294,7399,9559,0782,1275,2743,3790,4948,5403,6054,8510,8520,9431
2023-12-23,2298,3035,2165,0012,0014,0131,1600,1650,3296,5401,5545,6692,9737,0321,2167,3402,4219,4380,4514,5605,6353,7957,8333
2023-12-24,3597,9908,7249,0119,0402,1668,1747,3024,3040,3372,4934,6326,7386,1431,2212,3260,3269,3446,4454,7244,7476,7662,8798
2023-12-26,4946,2775,7186,0237,2047,3104,3112,6100,6576,7002,7214,7655,7953,0406,1057,1646,2300,4601,4726,8485,8845,9003,9290
2023-12-27,2359,5508,4770,2207,2594,4453,4588,4948,5961,6064,7072,7882,8432,1281,3319,3414,3492,4148,4402,4747,5851,6226,8087
2023-12-30,2955,9242,0446,0695,2391,3103,3756,4144,6233,6686,8611,9488,9493,0962,1060,3187,3449,4568,5871,6676,7326,9470,9738
2023-12-31,6442,3541,3463,0986,2506,3295,3799,5675,6103,6809,8103,8705,9695,0594,1106,1655,2161,3770,4018,4511,5068,8290,9615
2024-01-03,1647,9688,8916,0280,0479,1381,1758,1976,3347,5370,7590,8227,9824,2185,3355,3383,5171,5441,5549,5698,6444,7027,7342
2024-01-06,8381,7791,0285,0311,1062,1593,1898,2575,3324,6695,7762,8605,9531,0589,2711,3172,3639,4594,4616,4891,5685,5737,9987
2024-01-07,3409,4379,0880,0218,0734,3901,4043,4363,5243,5269,8922,9450,9992,0417,1288,1387,1485,2072,2697,3501,4693,7353,8996
2024-01-10,5538,5265,0163,0109,0703,2133,2866,3326,4504,5258,7656,9003,9896,1652,1970,2492,4471,4725,6527,6865,8383,9006,9929
2024-01-13,1012,3927,8393,0823,2408,3447,3519,3545,3774,7690,8634,8863,9914,0635,1888,2828,3213,6257,7774,8570,9250,9661,9911
2024-01-14,1062,8980,8924,1407,1493,1719,2127,3325,5783,7330,7513,8870,9655,0699,1519,2818,2881,3100,3778,5701,7709,9340,9343
2024-01-17,4340,0398,1467,0191,3854,4262,5887,6245,6790,6902,7811,9477,9782,1005,1023,3393,3631,4597,4802,5017,5696,7800,8806
2024-01-20,0947,0439,6388,3792,4678,5142,5212,5241,5480,7009,8678,8700,9938,2470,2530,2697,3601,4019,6314,7983,8890,8893,9581
2024-01-21,9804,7639,4974,0480,1592,1922,2225,3419,3881,3954,4456,5414,7388,0691,2267,3188,3474,3886,6718,7565,8268,8729,9369
2024-01-24,0251,2839,6437,0201,0400,1201,5446,5771,5810,5874,5888,6055,7680,0231,3689,4543,5255,5631,7150,7800,8403,8619,9670
2024-01-27,0191,4640,6468,2647,2851,4399,5395,5502,5814,6165,6403,6450,7932,0309,1939,2077,2957,5225,5361,8305,9065,9345,9525
2024-01-28,3777,0453,0464,0179,1457,1543,1685,2154,2366,4042,5001,6121,9681,0767,1063,1978,2235,3195,3677,4890,6035,7545,9786
2024-01-31,3868,2131,4384,3979,4656,5806,6907,7266,7276,7730,8075,9383,9508,0676,3469,3757,5962,6546,7322,8145,8940,9505,9952
2024-02-03,9290,0492,8175,2023,2196,2605,4259,4394,4754,5333,5764,6294,9398,1110,4510,5442,5812,6428,8244,8468,9083,9872,9960
2024-02-04,4810,7969,5249,0593,1381,2646,3071,4043,5267,5906,8206,8661,8682,0598,1549,2577,3185,3433,4329,5670,5868,5948,8936
2024-02-07,2386,6872,1748,1783,2933,3503,6355,6357,7171,8345,9145,9281,9744,0924,2360,2407,2792,2808,3458,3596,6155,8530,9795
2024-02-10,9249,7378,7930,0080,1182,2541,3723,5493,6559,6575,7760,8084,9015,0588,2457,2791,3256,3603,3867,3944,6073,8516,8892
2024-02-11,7206,9873,9085,2094,2658,3352,3461,4857,6482,6814,7072,8837,9957,2114,3296,3509,3611,3709,5576,6002,6067,7222,7708
2024-02-13,8296,4477,3026,0348,0898,1683,1969,2162,2654,4686,6201,6545,8009,3300,3541,4756,4926,6180,6556,7223,7327,7434,8666
2024-02-14,2435,6893,5976,2007,2394,2986,4950,5456,6767,7259,8241,8242,9594,0164,0583,1246,2534,2695,4641,6880,8781,8783,9662
2024-02-17,8229,1725,3481,0421,0744,1489,3397,3403,5855,6199,7309,9020,9175,1955,2050,2654,3879,4388,5475,5959,6483,7311,8450
2024-02-18,6320,3528,3296,1210,1406,2147,2352,3312,3873,5683,6210,7500,9154,1134,1573,1696,2443,2660,2694,3320,5354,6689,9969
2024-02-20,7071,8634,7476,0405,0917,3018,6757,6935,6977,7821,8524,9066,9321,0556,0870,1011,1561,3250,4248,4674,4693,5321,7633
2024-02-21,1719,7150,6897,1481,2087,3191,3854,4369,6067,6440,6722,7702,7985,0536,0641,3660,5512,5801,6796,7353,7776,9524,9569
2024-02-24,1121,3792,9816,0516,1539,4644,4816,5229,5384,5618,6497,7256,9088,1252,3328,3985,4572,4993,5063,5562,6465,7137,9945
2024-02-25,7433,2747,0760,1113,1446,4536,5155,5262,5421,7258,8234,9602,9670,2039,4049,4174,4494,4927,5357,5603,6172,7574,8594
2024-02-28,7345,3845,1354,0214,1649,2739,4919,5189,5351,5851,7293,9345,9525,0435,2975,3289,3428,4505,5103,5359,8016,9431,9981
2024-03-02,6604,8412,8318,0098,0106,1388,1630,4498,5120,5767,7253,8028,9535,0139,4676,4908,5753,6150,7167,7532,7780,8079,8320
2024-03-03,0367,5471,7763,0154,0211,1519,1682,2908,2951,5931,6522,9597,9723,0301,1319,2291,3229,4689,4838,7748,8639,9039,9947
2024-03-05,6178,0485,9934,1578,1818,2000,2800,2825,6041,6792,7070,7746,7823,0876,3188,3836,3981,4118,4206,5369,6588,9149,9630
2024-03-06,3976,8322,9114,0497,2283,2794,4888,5487,5842,7634,8207,9503,9633,1029,1391,3468,4044,4498,5763,7595,8141,8261,9249
2024-03-09,4623,8543,6684,1568,2599,3162,3546,4109,4848,6003,7510,8631,9261,0957,1688,2151,3500,3954,4618,8587,9506,9707,9858
2024-03-10,1968,4304,6881,2256,2757,3173,3230,3380,3552,3748,4531,5741,8810,2166,2634,4693,6513,6797,6901,6912,7110,7423,9966
2024-03-13,5667,9194,9806,0844,2332,4086,4585,5365,5374,8212,8404,9457,9886,0038,1688,2457,3109,3844,4599,4915,6305,7302,9862
2024-03-16,0615,0995,1064,1605,1757,2085,3238,4967,5669,6585,7304,7627,8941,0461,1223,2391,2502,3094,3686,5624,5883,7783,8844
2024-03-17,0596,4683,0393,0009,1270,2924,3249,5580,5991,6370,7088,7824,7898,0639,2204,2470,5896,5897,7773,8495,8853,9376,9544
2024-03-20,2231,1140,4759,1267,2764,3281,4861,5584,6066,6851,8355,9631,9701,1507,4333,4995,5181,5919,6621,8167,8393,9162,9823
2024-03-23,2155,8876,7199,0173,0641,2620,4084,4609,5684,5826,6011,8226,8896,1068,2446,2698,4027,5461,7265,7442,9152,9230,9691
2024-03-24,8925,7402,6325,1087,1664,2347,2457,3832,3983,4032,4455,5418,6369,0948,2514,2544,3411,3794,6564,7332,7960,9556,9882
2024-03-27,7197,4486,6548,0100,2371,2688,2986,3146,3589,4003,6911,7026,9837,0728,1723,2643,3410,5792,7678,8030,8152,8304,8332
2024-03-30,3012,2202,3506,0409,1756,2089,3055,5679,5688,5980,6266,6362,8145,0076,0809,1362,2233,2644,3148,4199,5868,6027,7974
2024-03-31,4742,1476,1037,0179,1031,1702,3959,4033,4392,6407,8367,8677,9407,0296,0400,1850,5034,5547,7189,8966,9465,9496,9682
2024-04-03,8524,4517,8626,0314,1139,2554,3245,3315,4482,5017,7687,8200,9126,0480,1277,1458,2689,3717,5990,6832,6981,7321,9964
2024-04-06,8120,5661,2264,0779,1287,2055,3085,3185,6691,6879,8002,8200,9529,0641,1561,3435,4478,5042,6316,6736,7180,7231,8196
2024-04-07,8084,0699,5890,0168,1090,1824,3140,6467,6664,7508,7714,8456,9949,0224,2257,3245,4720,5500,5509,5536,6301,6497,7142
2024-04-10,7962,3543,6304,1533,1974,2301,3035,4268,4289,4411,5914,6890,8723,0168,0518,1724,3474,4211,6924,7538,7802,9687,9847
